"maSum" "id" "sire" "mastitis" "birth" "herd" "fresh" "dim" "logDim" "ord"
"0" "HOUSA0000609060" "HOUSA0000022909" "0" "2002" "41307070" "2004" 496 6.2065759267 214
"0" "HOUSA0000609982" "HOUSA0000022909" "0" "2002" "41307070" "2004" 540 6.2915691396 214
"0" "HOUSA0000609982" "HOUSA0000022909" "0" "2002" "41307070" "2004" 398 5.9864520053 214
"0" "HOUSA0000609982" "HOUSA0000022909" "0" "2002" "41307070" "2004" 319 5.7651911028 214
"0" "HOUSA0000609982" "HOUSA0000022909" "0" "2002" "41307070" "2004" 320 5.7683209958 214
"0" "HOUSA0000610930" "HOUSA0000022909" "0" "2002" "41307070" "2004" 298 5.6970934865 214
"0" "HOUSA0000501559" "HOUSA0000022909" "0" "2001" "41850171" "2003" 265 5.579729826 214
"0" "HOUSA0000501559" "HOUSA0000022909" "0" "2001" "41850171" "2003" 447 6.1025585946 214
"0" "HOUSA0000501559" "HOUSA0000022909" "0" "2001" "41850171" "2003" 314 5.7493929859 214
"0" "HOUSA0000501560" "HOUSA0000022909" "0" "2001" "41850171" "2003" 502 6.2186001197 214
"1" "HOUSA0000501560" "HOUSA0000022909" "1" "2001" "41850171" "2003" 348 5.8522024798 214
"0" "HOUSA0000501560" "HOUSA0000022909" "0" "2001" "41850171" "2003" 330 5.7990926545 214
"0" "HOUSA0000507475" "HOUSA0000022909" "0" "2001" "51079109" "2003" 262 5.5683445038 214
"0" "HOUSA0000507475" "HOUSA0000022909" "0" "2001" "51079109" "2003" 405 6.0038870671 214
"0" "HOUSA0000507475" "HOUSA0000022909" "0" "2001" "51079109" "2003" 713 6.5694814204 214
"0" "HOUSA0000507475" "HOUSA0000022909" "0" "2001" "51079109" "2003" 440 6.0867747269 214
"0" "HOUSA0000507475" "HOUSA0000022909" "0" "2001" "51079109" "2003" 330 5.7990926545 214
"0" "HOUSA0000507478" "HOUSA0000022909" "0" "2001" "51079109" "2003" 348 5.8522024798 214
"1" "HOUSA0000507478" "HOUSA0000022909" "1" "2001" "51079109" "2003" 420 6.0402547113 214
"0" "HOUSA0000608735" "HOUSA0000022909" "0" "2002" "51079109" "2004" 333 5.80814249 214
"2" "HOUSA00051WDB48" "HOUSA0000022909" "1" "2001" "51079109" "2003" 304 5.7170277014 214
"1" "HOUSA00051WDF21" "HOUSA0000022909" "1" "2001" "51079109" "2003" 354 5.8692969131 214
"0" "HOUSA0000604119" "HOUSA0000022909" "0" "2001" "74150763" "2003" 410 6.0161571597 214
"1" "HOUSA0000604119" "HOUSA0000022909" "1" "2001" "74150763" "2003" 386 5.9558373695 214
"0" "HOUSA0000604119" "HOUSA0000022909" "0" "2001" "74150763" "2003" 285 5.6524891803 214
"0" "HOUSA0000604119" "HOUSA0000022909" "0" "2001" "74150763" "2003" 527 6.2672005485 214
"0" "HOUSA0000604120" "HOUSA0000022909" "0" "2001" "74150763" "2003" 313 5.7462031905 214
"0" "HOUSA0000604120" "HOUSA0000022909" "0" "2001" "74150763" "2003" 651 6.4785096422 214
"0" "HOUSA0000604120" "HOUSA0000022909" "0" "2001" "74150763" "2003" 324 5.7807435158 214
"4" "HOUSA0000604120" "HOUSA0000022909" "1" "2001" "74150763" "2003" 339 5.8260001074 214
"1" "HOUSA0000604120" "HOUSA0000022909" "1" "2001" "74150763" "2003" 324 5.7807435158 214
"0" "HOUSA0000604120" "HOUSA0000022909" "0" "2001" "74150763" "2003" 377 5.9322451874 214
"1" "HOUSA0000604120" "HOUSA0000022909" "1" "2001" "74150763" "2003" 526 6.2653012127 214
"2" "HOUSA0000604120" "HOUSA0000022909" "1" "2001" "74150763" "2003" 344 5.8406416574 214
"1" "HOUSA0000604120" "HOUSA0000022909" "1" "2001" "74150763" "2003" 404 6.001414878 214
"1" "HOUSA0000604120" "HOUSA0000022909" "1" "2001" "74150763" "2003" 598 6.393590754 214
"0" "HOUSA0000604120" "HOUSA0000022909" "0" "2001" "74150763" "2003" 238 5.4722706737 214
"2" "HOUSA0000606186" "HOUSA0000022909" "1" "2001" "74150763" "2003" 298 5.6970934865 214
"0" "HOUSA0000606186" "HOUSA0000022909" "0" "2001" "74150763" "2003" 297 5.6937321388 214
"3" "HOUSA0000606186" "HOUSA0000022909" "1" "2001" "74150763" "2004" 521 6.2557500418 214
"2" "HOUSA0000606186" "HOUSA0000022909" "1" "2001" "74150763" "2003" 514 6.2422232655 214
"0" "HOUSA0000606186" "HOUSA0000022909" "0" "2001" "74150763" "2003" 304 5.7170277014 214
"0" "HOUSA0000606186" "HOUSA0000022909" "0" "2001" "74150763" "2003" 501 6.2166061011 214
"0" "HOUSA0000606186" "HOUSA0000022909" "0" "2001" "74150763" "2003" 389 5.9635793436 214
"0" "HOUSA0000606186" "HOUSA0000022909" "0" "2001" "74150763" "2003" 330 5.7990926545 214
"0" "HOUSA0000606186" "HOUSA0000022909" "0" "2001" "74150763" "2003" 518 6.2499752423 214
"0" "HOUSA0000606186" "HOUSA0000022909" "0" "2001" "74150763" "2003" 579 6.3613024776 214
"4" "HOUSA0001308701" "HOUSA0000022909" "1" "2001" "74150763" "2003" 443 6.09356977 214
"3" "HOUSA0001317140" "HOUSA0000022909" "1" "2001" "74150763" "2004" 606 6.4068799861 214
"0" "HOUSA0000604503" "HOUSA0000022909" "0" "2001" "92200308" "2003" 330 5.7990926545 214
"1" "HOUSA0000604503" "HOUSA0000022909" "1" "2001" "92200308" "2003" 330 5.7990926545 214
"0" "HOUSA0000604503" "HOUSA0000022909" "0" "2001" "92200308" "2003" 330 5.7990926545 214
"0" "HOUSA0000604504" "HOUSA0000022909" "0" "2001" "92200308" "2003" 330 5.7990926545 214
"1" "HOUSA0000603460" "HOUSA0000022909" "1" "2001" "93100339" "2004" 481 6.1758672701 214
"0" "HOUSA0000603460" "HOUSA0000022909" "0" "2001" "93100339" "2003" 481 6.1758672701 214
"0" "HOUSA0000603461" "HOUSA0000022909" "0" "2001" "93100339" "2003" 467 6.1463292577 214
"0" "HOUSA0000603461" "HOUSA0000022909" "0" "2001" "93100339" "2003" 467 6.1463292577 214
"0" "HOUSA0000607607" "HOUSA0000022909" "0" "2002" "93100339" "2004" 356 5.8749307309 214
"1" "HOUSA0000607607" "HOUSA0000022909" "1" "2002" "93100339" "2004" 393 5.9738096119 214
"0" "HOUSA0000607607" "HOUSA0000022909" "0" "2002" "93100339" "2004" 486 6.1862086239 214
"0" "HOUSA0000608501" "HOUSA0000022909" "0" "2002" "93100339" "2004" 404 6.001414878 214
"0" "HOUSA0000608503" "HOUSA0000022909" "0" "2002" "93100339" "2002" 298 5.6970934865 214
"0" "HOUSA0000608504" "HOUSA0000022909" "0" "2002" "93100339" "2004" 290 5.669880923 214
"0" "HOUSA0000608504" "HOUSA0000022909" "0" "2002" "93100339" "2004" 394 5.9763509093 214
"0" "HOUSA0000608506" "HOUSA0000022909" "0" "2002" "93100339" "2004" 330 5.7990926545 214
"0" "HOUSA0000608507" "HOUSA0000022909" "0" "2002" "93100339" "2004" 330 5.7990926545 214
"0" "HOUSA0000610747" "HOUSA0000022909" "0" "2002" "93100339" "2004" 301 5.7071102647 214
"1" "HOUSA0001334430" "HOUSA0000022909" "1" "2002" "93100339" "2004" 268 5.5909869805 214
"0" "HOUSA00093SRT86" "HOUSA0000022909" "0" "2001" "93100339" "2003" 282 5.6419070709 214
"0" "HOUSA00093SRT86" "HOUSA0000022909" "0" "2001" "93100339" "2003" 330 5.7990926545 214
"0" "HOUSA00093SRT86" "HOUSA0000022909" "0" "2001" "93100339" "2003" 330 5.7990926545 214
"1" "HOUSA00093SRT86" "HOUSA0000022909" "1" "2001" "93100339" "2003" 99 4.5951198501 214
"0" "HOUSA00093SRT86" "HOUSA0000022909" "0" "2001" "93100339" "2003" 426 6.0544393463 214
"1" "HOUSA00093SRT86" "HOUSA0000022909" "1" "2001" "93100339" "2003" 302 5.7104270174 214
"0" "HOUSA00093SRT86" "HOUSA0000022909" "0" "2001" "93100339" "2003" 455 6.120297419 214
"0" "HOUSA00093SRT87" "HOUSA0000022909" "0" "2001" "93100339" "2004" 686 6.5308776277 214
"0" "HOUSA00093SRT88" "HOUSA0000022909" "0" "2001" "93100339" "2003" 289 5.6664266881 214
"2" "HOUSA00093SRT99" "HOUSA0000022909" "1" "2001" "93100339" "2003" 330 5.7990926545 214
"0" "HOUSA00093SXG85" "HOUSA0000022909" "0" "2002" "93100339" "2005" 330 5.7990926545 214
"0" "HOUSA00093XCG68" "HOUSA0000022909" "0" "2001" "93100339" "2003" 330 5.7990926545 214
"0" "HOUSA00093XCG68" "HOUSA0000022909" "0" "2001" "93100339" "2003" 164 5.0998664278 214
"0" "HOUSA00093XCG68" "HOUSA0000022909" "0" "2001" "93100339" "2003" 526 6.2653012127 214
"0" "HOUSA00093XCG94" "HOUSA0000022909" "0" "2001" "93100339" "2003" 478 6.1696107325 214
"0" "HOUSA00093XCG94" "HOUSA0000022909" "0" "2001" "93100339" "2003" 451 6.1114673395 214
"0" "HOUSA00093XCG94" "HOUSA0000022909" "0" "2001" "93100339" "2003" 562 6.3315018499 214
"0" "HOUSA00093SUF54" "HOUSA0000022909" "0" "2001" "93240666" "2003" 358 5.8805329864 214
"0" "HOUSA00093SUF55" "HOUSA0000022909" "0" "2001" "93240666" "2003" 28 3.3322045102 214
"0" "HOUSA00093SUF53" "HOUSA0000022909" "0" "2001" "93240985" "2003" 322 5.7745515455 214
"0" "HOUSA00093SUF54" "HOUSA0000022909" "0" "2001" "93240985" "2003" 352 5.8636311756 214
"2" "HOUSA00093SUF55" "HOUSA0000022909" "1" "2001" "93240985" "2003" 316 5.7557422136 214
"0" "HOUSA00093SUF55" "HOUSA0000022909" "0" "2001" "93240985" "2003" 424 6.0497334552 214
"0" "HOUSA00093SUF55" "HOUSA0000022909" "0" "2001" "93240985" "2003" 302 5.7104270174 214
"0" "HOUSA00093SUF55" "HOUSA0000022909" "0" "2001" "93240985" "2003" 296 5.6903594543 214
"1" "HOUSA0000610883" "HOUSA0000022909" "1" "2002" "93241051" "2004" 277 5.6240175062 214
"2" "HOUSA00093SWF75" "HOUSA0000022909" "1" "2002" "93241051" "2004" 574 6.3526293963 214
"0" "HOUSA00093SWF75" "HOUSA0000022909" "0" "2002" "93241051" "2004" 279 5.6312117818 214
"0" "HOUSA00093SWF75" "HOUSA0000022909" "0" "2002" "93241051" "2004" 585 6.3716118472 214
"0" "HOUSA00093SWF75" "HOUSA0000022909" "0" "2002" "93241051" "2004" 493 6.200509174 214
"0" "HOUSA00093SWF75" "HOUSA0000022909" "0" "2002" "93241051" "2004" 445 6.0980742822 214
"0" "HOUSA00093SWF75" "HOUSA0000022909" "0" "2002" "93241051" "2004" 262 5.5683445038 214
"0" "HOUSA00093SWF76" "HOUSA0000022909" "0" "2002" "93241051" "2004" 432 6.0684255882 214
"0" "HOUSA00093SWL87" "HOUSA0000022909" "0" "2002" "93241051" "2004" 397 5.9839362807 214
"0" "HOUSA00093SWL87" "HOUSA0000022909" "0" "2002" "93241051" "2004" 694 6.5424719605 214
"1" "HOUSA00093SWL87" "HOUSA0000022909" "1" "2002" "93241051" "2004" 281 5.6383546693 214
"2" "HOUSA00093SWL87" "HOUSA0000022909" "1" "2002" "93241051" "2004" 468 6.1484682959 214
"0" "HOUSA00093SZA03" "HOUSA0000022909" "0" "2002" "93241051" "2004" 362 5.8916442118 214
"1" "HOUSA00093SZA03" "HOUSA0000022909" "1" "2002" "93241051" "2004" 362 5.8916442118 214
"0" "HOUSA00093SZN30" "HOUSA0000022909" "0" "2002" "93241051" "2004" 262 5.5683445038 214
"0" "HOUSA00093XCG67" "HOUSA0000022909" "0" "2002" "93241051" "2004" 433 6.070737728 214
"0" "HOUSA00093XCG67" "HOUSA0000022909" "0" "2002" "93241051" "2004" 342 5.8348107371 214
"0" "HOUSA00093SSS04" "HOUSA0000022909" "0" "2000" "93241097" "2002" 475 6.163314804 214
"1" "HOUSA00093SSS14" "HOUSA0000022909" "1" "2001" "93241097" "2003" 280 5.6347896032 214
"0" "HOUSA00093SSS14" "HOUSA0000022909" "0" "2001" "93241097" "2003" 285 5.6524891803 214
"1" "HOUSA00093SSS14" "HOUSA0000022909" "1" "2001" "93241097" "2003" 547 6.3044488024 214
"0" "HOUSA00093SSS14" "HOUSA0000022909" "0" "2001" "93241097" "2003" 275 5.6167710977 214
"0" "HOUSA00093SSS38" "HOUSA0000022909" "0" "2001" "93241097" "2003" 284 5.6489742382 214
"0" "HOUSA00093SSS38" "HOUSA0000022909" "0" "2001" "93241097" "2003" 295 5.6869753563 214
"0" "HOUSA00093SSS38" "HOUSA0000022909" "0" "2001" "93241097" "2003" 279 5.6312117818 214
"2" "HOUSA00093SSZ78" "HOUSA0000022909" "1" "2001" "93241097" "2003" 292 5.6767538023 214
"2" "HOUSA00093SSZ78" "HOUSA0000022909" "1" "2001" "93241097" "2003" 292 5.6767538023 214
"2" "HOUSA00093SSZ78" "HOUSA0000022909" "1" "2001" "93241097" "2003" 292 5.6767538023 214
"2" "HOUSA00093SSZ78" "HOUSA0000022909" "1" "2001" "93241097" "2003" 292 5.6767538023 214
"2" "HOUSA00093SSZ78" "HOUSA0000022909" "1" "2001" "93241097" "2003" 292 5.6767538023 214
"2" "HOUSA00093SSZ78" "HOUSA0000022909" "1" "2001" "93241097" "2003" 313 5.7462031905 214
"1" "HOUSA00093SSZ78" "HOUSA0000022909" "1" "2001" "93241097" "2003" 329 5.7960577508 214
"0" "HOUSA00093SUF55" "HOUSA0000022909" "0" "2001" "93241097" "2003" 573 6.3508857167 214
"0" "HOUSA00093SUK67" "HOUSA0000022909" "0" "2001" "93241097" "2003" 309 5.7333412769 214
"1" "HOUSA00093SUK67" "HOUSA0000022909" "1" "2001" "93241097" "2003" 369 5.910796644 214
"4" "HOUSA00093SUK67" "HOUSA0000022909" "1" "2001" "93241097" "2003" 306 5.723585102 214
"0" "HOUSA0000609907" "HOUSA0000022909" "0" "2001" "93390602" "2003" 294 5.6835797673 214
"0" "HOUSA0000606303" "HOUSA0000022909" "0" "2001" "93540587" "2003" 24 3.1780538303 214
"0" "HOUSA0000606303" "HOUSA0000022909" "0" "2001" "93540587" "2003" 649 6.4754327167 214
"0" "HOUSA0000606303" "HOUSA0000022909" "0" "2001" "93540587" "2003" 297 5.6937321388 214
"0" "HOUSA0000606304" "HOUSA0000022909" "0" "2001" "93540587" "2003" 280 5.6347896032 214
"0" "HOUSA0000606308" "HOUSA0000022909" "0" "2002" "93540587" "2004" 330 5.7990926545 214
"0" "HOUSA0000606308" "HOUSA0000022909" "0" "2002" "93540587" "2004" 336 5.81711116 214
"0" "HOUSA00031VEQ36" "HOUSA0000022910" "0" "2001" "31864510" "2003" 29 3.36729583 12
"0" "HOUSA0000610405" "HOUSA0000022913" "0" "2002" "21230150" "2004" 365 5.8998973536 7
"0" "HOUSA00021DWR11" "HOUSA0000022913" "0" "2002" "21230150" "2003" 407 6.0088131854 7
"0" "HOUSA00021DWR11" "HOUSA0000022913" "0" "2002" "21230150" "2004" 330 5.7990926545 7
"0" "HOUSA00021ZKK91" "HOUSA0000022913" "0" "2002" "21230150" "2004" 312 5.7430031878 7
"0" "HOUSA00021ZKK91" "HOUSA0000022913" "0" "2002" "21230150" "2004" 315 5.7525726388 7
"0" "HOUSA00021ZLE50" "HOUSA0000022913" "0" "2002" "21230150" "2004" 296 5.6903594543 7
"0" "HOUSA00021ZLZ94" "HOUSA0000022913" "0" "2002" "21230150" "2004" 330 5.7990926545 7
"0" "HOUSA00021ZJW30" "HOUSA0000022916" "0" "2001" "21051000" "2003" 341 5.8318824773 71
"0" "HOUSA0000610395" "HOUSA0000022916" "0" "2002" "21090335" "2004" 292 5.6767538023 71
"0" "HOUSA0000610395" "HOUSA0000022916" "0" "2002" "21090335" "2004" 330 5.7990926545 71
"0" "HOUSA00021ZJC19" "HOUSA0000022916" "0" "2001" "21300347" "2004" 91 4.5108595065 71
"0" "HOUSA00021ZKM20" "HOUSA0000022916" "0" "2002" "21300347" "2004" 316 5.7557422136 71
"0" "HOUSA00021ZKM20" "HOUSA0000022916" "0" "2002" "21300347" "2004" 296 5.6903594543 71
"0" "HOUSA00021ZKM20" "HOUSA0000022916" "0" "2002" "21300347" "2004" 380 5.9401712527 71
"0" "HOUSA00021ZKM20" "HOUSA0000022916" "0" "2002" "21300347" "2004" 388 5.9610053396 71
"0" "HOUSA00021ZKM20" "HOUSA0000022916" "0" "2002" "21300347" "2004" 513 6.2402758452 71
"0" "HOUSA00021ZKM21" "HOUSA0000022916" "0" "2002" "21300347" "2005" 111 4.7095302013 71
"0" "HOUSA0000605187" "HOUSA0000022916" "0" "2001" "23280344" "2003" 369 5.910796644 71
"0" "HOUSA0000605187" "HOUSA0000022916" "0" "2001" "23280344" "2003" 287 5.6594822158 71
"0" "HOUSA0000608027" "HOUSA0000022916" "0" "2002" "23280344" "2004" 304 5.7170277014 71
"0" "HOUSA0000606301" "HOUSA0000022916" "0" "2002" "23490093" "2004" 360 5.8861040315 71
"0" "HOUSA0000609863" "HOUSA0000022916" "0" "2002" "23490244" "2004" 299 5.7004435734 71
"0" "HOUSA0000609863" "HOUSA0000022916" "0" "2002" "23490244" "2004" 290 5.669880923 71
"0" "HOUSA00023AAA04" "HOUSA0000022916" "0" "2001" "23490244" "2004" 338 5.8230458955 71
"0" "HOUSA00023AAA04" "HOUSA0000022916" "0" "2002" "23490244" "2003" 355 5.8721177895 71
"0" "HOUSA00023AAA04" "HOUSA0000022916" "0" "2002" "23490244" "2004" 583 6.3681871864 71
"0" "HOUSA00023VBP88" "HOUSA0000022916" "0" "2001" "23490244" "2002" 288 5.6629604801 71
"0" "HOUSA00023VBP88" "HOUSA0000022916" "0" "2001" "23490244" "2003" 288 5.6629604801 71
"0" "HOUSA00023VBP88" "HOUSA0000022916" "0" "2001" "23490244" "2004" 288 5.6629604801 71
"0" "HOUSA00023VBP88" "HOUSA0000022916" "0" "2001" "23490244" "2002" 299 5.7004435734 71
"0" "HOUSA00023VBP88" "HOUSA0000022916" "0" "2001" "23490244" "2003" 299 5.7004435734 71
"0" "HOUSA00023VBP88" "HOUSA0000022916" "0" "2001" "23490244" "2004" 295 5.6869753563 71
"0" "HOUSA00034ZKG01" "HOUSA0000022916" "0" "2002" "34460796" "2004" 516 6.2461067655 71
"0" "HOUSA00034ZKG01" "HOUSA0000022916" "0" "2002" "34460796" "2004" 363 5.8944028343 71
"0" "HOUSA00034ZKG01" "HOUSA0000022916" "0" "2002" "34460796" "2004" 410 6.0161571597 71
"0" "HOUSA00034ZKG01" "HOUSA0000022916" "0" "2002" "34460796" "2004" 475 6.163314804 71
"0" "HOUSA00034ZKG01" "HOUSA0000022916" "0" "2002" "34460796" "2004" 660 6.492239835 71
"0" "HOUSA0000608284" "HOUSA0000022916" "0" "2002" "35170003" "2004" 330 5.7990926545 71
"0" "HOUSA0000605891" "HOUSA0000022916" "0" "2001" "41220175" "2003" 793 6.6758232216 71
"1" "HOUSA0000606167" "HOUSA0000022916" "1" "2002" "51030081" "2004" 434 6.0730445341 71
"0" "HOUSA00051VEA43" "HOUSA0000022916" "0" "2002" "51079109" "2003" 556 6.3207682943 71
"0" "HOUSA00082VTA50" "HOUSA0000022916" "0" "2003" "82114502" "2004" 349 5.8550719222 71
"0" "HOUSA00082VTA51" "HOUSA0000022916" "0" "2003" "82114502" "2004" 332 5.8051349689 71
"0" "HOUSA00093SSZ78" "HOUSA0000022916" "0" "2001" "93241097" "2003" 285 5.6524891803 71
"0" "HOUSA00093SUK67" "HOUSA0000022916" "0" "2001" "93241097" "2003" 273 5.6094717952 71
"0" "HOUSA00093SUK67" "HOUSA0000022916" "0" "2001" "93241097" "2003" 448 6.1047932324 71
"0" "HOUSA00093SUK68" "HOUSA0000022916" "0" "2001" "93241097" "2003" 311 5.7397929122 71
"0" "HOUSA00093SUK68" "HOUSA0000022916" "0" "2001" "93241097" "2003" 181 5.1984970313 71
"0" "HOUSA00093SUK68" "HOUSA0000022916" "0" "2001" "93241097" "2004" 294 5.6835797673 71
"0" "HOUSA00093SUK68" "HOUSA0000022916" "0" "2001" "93241097" "2003" 54 3.9889840466 71
"0" "HOUSA00093SUK68" "HOUSA0000022916" "0" "2001" "93241097" "2003" 403 5.9989365619 71
"0" "HOUSA00093SUK68" "HOUSA0000022916" "0" "2001" "93241097" "2003" 437 6.0799331951 71
"0" "HOUSA00093SUK88" "HOUSA0000022916" "0" "2001" "93241097" "2003" 463 6.1377270541 71
"0" "HOUSA00093SUK88" "HOUSA0000022916" "0" "2001" "93241097" "2003" 328 5.7930136084 71
"0" "HOUSA00093SUK88" "HOUSA0000022916" "0" "2001" "93241097" "2003" 320 5.7683209958 71
"0" "HOUSA00093SUK88" "HOUSA0000022916" "0" "2001" "93241097" "2003" 300 5.7037824747 71
"1" "HOUSA00093SUK88" "HOUSA0000022916" "1" "2001" "93241097" "2003" 330 5.7990926545 71
"0" "HOUSA00093SWJ27" "HOUSA0000022916" "0" "2001" "93241097" "2004" 465 6.1420374056 71
"0" "HOUSA00093SWJ27" "HOUSA0000022916" "0" "2001" "93241097" "2003" 283 5.6454468976 71
"0" "HOUSA00093SWJ27" "HOUSA0000022916" "0" "2001" "93241097" "2004" 282 5.6419070709 71
"0" "HOUSA00093SWJ28" "HOUSA0000022916" "0" "2002" "93241097" "2004" 436 6.0776422433 71
"0" "HOUSA00093SWJ28" "HOUSA0000022916" "0" "2002" "93241097" "2004" 278 5.6276211137 71
"0" "HOUSA00093SWJ28" "HOUSA0000022916" "0" "2002" "93241097" "2004" 286 5.6559918108 71
"0" "HOUSA00093SWJ28" "HOUSA0000022916" "0" "2002" "93241097" "2004" 301 5.7071102647 71
"0" "HOUSA00093SWJ28" "HOUSA0000022916" "0" "2002" "93241097" "2004" 292 5.6767538023 71
"0" "HOUSA00093SWR00" "HOUSA0000022916" "0" "2002" "93241097" "2004" 324 5.7807435158 71
"1" "HOUSA00093SWR00" "HOUSA0000022916" "1" "2002" "93241097" "2004" 339 5.8260001074 71
"0" "HOUSA00093SWR01" "HOUSA0000022916" "0" "2002" "93241097" "2004" 312 5.7430031878 71
"4" "HOUSA00093SWR01" "HOUSA0000022916" "1" "2002" "93241097" "2004" 430 6.0637852087 71
"0" "HOUSA00093SWR01" "HOUSA0000022916" "0" "2002" "93241097" "2004" 365 5.8998973536 71
"0" "HOUSA00093SWR01" "HOUSA0000022916" "0" "2002" "93241097" "2004" 275 5.6167710977 71
"0" "HOUSA00093SWR01" "HOUSA0000022916" "0" "2002" "93241097" "2004" 265 5.579729826 71
"0" "HOUSA00093ALS09" "HOUSA0000022916" "0" "2001" "93361096" "2003" 330 5.7990926545 71
"0" "HOUSA00093SVH02" "HOUSA0000022916" "0" "2001" "93361096" "2004" 21 3.0445224377 71
"0" "HOUSA00093SVH02" "HOUSA0000022916" "0" "2001" "93361096" "2003" 330 5.7990926545 71
"0" "HOUSA00093SVH04" "HOUSA0000022916" "0" "2001" "93361096" "2003" 330 5.7990926545 71
"0" "HOUSA00093SVH05" "HOUSA0000022916" "0" "2002" "93361096" "2004" 330 5.7990926545 71
"1" "HOUSA00093SVH07" "HOUSA0000022916" "1" "2002" "93361096" "2004" 330 5.7990926545 71
"0" "HOUSA0000604468" "HOUSA0000022921" "0" "2001" "21050780" "2003" 279 5.6312117818 54
"0" "HOUSA0000604469" "HOUSA0000022921" "0" "2001" "21050780" "2003" 306 5.723585102 54
"1" "HOUSA0000604469" "HOUSA0000022921" "1" "2001" "21050780" "2003" 494 6.2025355172 54
"0" "HOUSA0000604469" "HOUSA0000022921" "0" "2001" "21050780" "2003" 321 5.7714411231 54
"0" "HOUSA0000604469" "HOUSA0000022921" "0" "2001" "21050780" "2003" 353 5.8664680569 54
"0" "HOUSA0000604469" "HOUSA0000022921" "0" "2001" "21050780" "2003" 414 6.0258659738 54
"0" "HOUSA0000604469" "HOUSA0000022921" "0" "2001" "21050780" "2003" 546 6.3026189757 54
"1" "HOUSA0000604469" "HOUSA0000022921" "1" "2001" "21050780" "2003" 887 6.7878449823 54
"0" "HOUSA0000604470" "HOUSA0000022921" "0" "2001" "21050780" "2003" 426 6.0544393463 54
"0" "HOUSA0000604470" "HOUSA0000022921" "0" "2001" "21050780" "2003" 367 5.9053618481 54
"0" "HOUSA0000604470" "HOUSA0000022921" "0" "2001" "21050780" "2003" 300 5.7037824747 54
"0" "HOUSA00021ZEC19" "HOUSA0000022921" "0" "2001" "21060049" "2003" 347 5.8493247799 54
"0" "HOUSA00021ZEC19" "HOUSA0000022921" "0" "2001" "21060049" "2003" 307 5.7268477476 54
"0" "HOUSA00021ZJC22" "HOUSA0000022921" "0" "2002" "21060049" "2004" 381 5.9427993751 54
"0" "HOUSA00021ZJK22" "HOUSA0000022921" "0" "2002" "21060049" "2004" 298 5.6970934865 54
"0" "HOUSA0000607204" "HOUSA0000022921" "0" "2002" "21090335" "2004" 293 5.680172609 54
"0" "HOUSA0000607204" "HOUSA0000022921" "0" "2002" "21090335" "2004" 375 5.926926026 54
"0" "HOUSA0000607204" "HOUSA0000022921" "0" "2002" "21090335" "2004" 368 5.9080829382 54
"0" "HOUSA0000607204" "HOUSA0000022921" "0" "2002" "21090335" "2004" 298 5.6970934865 54
"0" "HOUSA0000607204" "HOUSA0000022921" "0" "2002" "21090335" "2004" 508 6.2304814476 54
"0" "HOUSA0000605125" "HOUSA0000022921" "0" "2001" "21180443" "2003" 184 5.2149357576 54
"7" "HOUSA0000605126" "HOUSA0000022921" "1" "2001" "21180443" "2003" 330 5.7990926545 54
"0" "HOUSA0000605127" "HOUSA0000022921" "0" "2001" "21180443" "2003" 659 6.4907235345 54
"0" "HOUSA0000605127" "HOUSA0000022921" "0" "2001" "21180443" "2003" 351 5.8607862235 54
"1" "HOUSA0000605128" "HOUSA0000022921" "1" "2001" "21180443" "2003" 317 5.7589017739 54
"0" "HOUSA0000605128" "HOUSA0000022921" "0" "2001" "21180443" "2003" 80 4.3820266347 54
"0" "HOUSA0000605128" "HOUSA0000022921" "0" "2001" "21180443" "2003" 323 5.7776523232 54
"0" "HOUSA0000605128" "HOUSA0000022921" "0" "2001" "21180443" "2003" 536 6.2841341611 54
"0" "HOUSA0000605128" "HOUSA0000022921" "0" "2001" "21180443" "2003" 842 6.7357800142 54
"4" "HOUSA0000605128" "HOUSA0000022921" "1" "2001" "21180443" "2003" 673 6.5117453296 54
"0" "HOUSA0000605964" "HOUSA0000022921" "0" "2002" "21180443" "2003" 207 5.3327187933 54
"0" "HOUSA0000605964" "HOUSA0000022921" "0" "2002" "21180443" "2004" 329 5.7960577508 54
"0" "HOUSA0000605126" "HOUSA0000022921" "0" "2001" "21180524" "2003" 370 5.9135030056 54
"0" "HOUSA00021VAL45" "HOUSA0000022921" "0" "2001" "21300465" "2003" 248 5.5134287462 54
"0" "HOUSA00021VIC45" "HOUSA0000022921" "0" "2001" "21300465" "2003" 329 5.7960577508 54
"0" "HOUSA0000610397" "HOUSA0000022921" "0" "2002" "51030081" "2004" 436 6.0776422433 54
"1" "HOUSA00093SSV48" "HOUSA0000022921" "1" "2002" "93390602" "2004" 285 5.6524891803 54
"0" "HOUSA00093SSV48" "HOUSA0000022921" "0" "2002" "93390602" "2004" 497 6.2085900261 54
"0" "HOUSA00093SSV48" "HOUSA0000022921" "0" "2002" "93390602" "2004" 240 5.4806389233 54
"2" "HOUSA00093SWC04" "HOUSA0000022921" "1" "2001" "93390602" "2003" 594 6.3868793194 54
"0" "HOUSA00093SWC04" "HOUSA0000022921" "0" "2001" "93390602" "2003" 422 6.045005314 54
"0" "HOUSA00093SWC04" "HOUSA0000022921" "0" "2001" "93390602" "2003" 405 6.0038870671 54
